pair_id,iso3_i,iso3_j,contig,col45,col_dep_ever,sibling_ever,comlang_ethno,comlang_off,col_dep_end_conflict,comcol,col_dep_end_year,cepii_first_panel_year,cepii_last_panel_year,dist,dist_max_spread
BEN__IRN,BEN,IRN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5953.0,0.0
BEN__IRQ,BEN,IRQ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5257.5,1.0
BEN__ISR,BEN,ISR,0.0,0.0,0,0.0,1.0,0.0,,0.0,,1948,2021,4402.0,2.0
BEN__ITA,BEN,ITA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4056.5,7.0
BEN__JAM,BEN,JAM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8657.0,10.0
BEN__JOR,BEN,JOR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4487.0,2.0
BEN__JPN,BEN,JPN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13566.0,2.0
BEN__KAZ,BEN,KAZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8271.5,1.0
BEN__KEN,BEN,KEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3919.5,9.0
BEN__KGZ,BEN,KGZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8079.5,1.0
BEN__KHM,BEN,KHM,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11231.0,4.0
BEN__KIR,BEN,KIR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18673.0,0.0
BEN__KNA,BEN,KNA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7166.0,10.0
BEN__KOR,BEN,KOR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12498.0,2.0
BEN__KWT,BEN,KWT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5409.5,1.0
BEN__LAO,BEN,LAO,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,10871.5,3.0
BEN__LBN,BEN,LBN,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,4568.5,1.0
BEN__LBR,BEN,LBR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1458.5,7.0
BEN__LBY,BEN,LBY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3136.5,7.0
BEN__LCA,BEN,LCA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6976.5,9.0
BEN__LKA,BEN,LKA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8554.0,6.0
BEN__LSO,BEN,LSO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4779.5,11.0
BEN__MAR,BEN,MAR,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,3182.5,11.0
BEN__MDG,BEN,MDG,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,5689.0,10.0
BEN__MDV,BEN,MDV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7882.0,6.0
BEN__MEX,BEN,MEX,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10981.0,10.0
BEN__MHL,BEN,MHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18087.5,3.0
BEN__MLI,BEN,MLI,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,1332.5,11.0
BEN__MMR,BEN,MMR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10212.0,4.0
BEN__MNG,BEN,MNG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10551.5,3.0
BEN__MOZ,BEN,MOZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4841.0,2.0
BEN__MRT,BEN,MRT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,2375.5,11.0
BEN__MUS,BEN,MUS,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,6707.5,11.0
BEN__MWI,BEN,MWI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4239.5,217.0
BEN__MYS,BEN,MYS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11135.0,264.0
BEN__NAM,BEN,NAM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3582.0,12.0
BEN__NER,BEN,NER,1.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,786.5,9.0
BEN__NGA,BEN,NGA,1.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,154.0,90.0
BEN__NIC,BEN,NIC,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9722.5,9.0
BEN__NLD,BEN,NLD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5080.0,52.0
BEN__NPL,BEN,NPL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8992.0,2.0
BEN__NRU,BEN,NRU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18195.5,3.0
BEN__NZL,BEN,NZL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,16544.0,10.0
BEN__OMN,BEN,OMN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6293.5,3.0
BEN__PAK,BEN,PAK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7166.0,2.0
BEN__PAN,BEN,PAN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9022.5,9.0
BEN__PER,BEN,PER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9021.5,5.0
BEN__PHL,BEN,PHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12869.5,3.0
BEN__PLW,BEN,PLW,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14507.0,14.0
BEN__PNG,BEN,PNG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,16142.0,8.0
BEN__PRK,BEN,PRK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12327.5,1.0
BEN__PRT,BEN,PRT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3762.5,11.0
BEN__PRY,BEN,PRY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7376.5,1.0
BEN__QAT,BEN,QAT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5618.0,8.0
BEN__RWA,BEN,RWA,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,3211.0,10.0
BEN__SAU,BEN,SAU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4745.5,781.0
BEN__SDN,BEN,SDN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3441.5,3.0
BEN__SEN,BEN,SEN,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2354.0,10.0
BEN__SGP,BEN,SGP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11270.0,6.0
BEN__SLB,BEN,SLB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17540.0,8.0
BEN__SLE,BEN,SLE,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1739.0,8.0
BEN__SLV,BEN,SLV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10020.0,8.0
BEN__SOM,BEN,SOM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4791.5,7.0
BEN__SSD,BEN,SSD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3238.5,7.0
BEN__STP,BEN,STP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,826.5,11.0
BEN__SUR,BEN,SUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6367.5,7.0
BEN__SWZ,BEN,SWZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4768.5,11.0
BEN__SYC,BEN,SYC,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,6021.5,9.0
BEN__SYR,BEN,SYR,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,4724.0,234.0
BEN__TCD,BEN,TCD,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,1526.5,3.0
BEN__TGO,BEN,TGO,1.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,133.5,5.0
BEN__THA,BEN,THA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10723.5,5.0
BEN__TJK,BEN,TJK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7521.5,1.0
BEN__TKM,BEN,TKM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6621.5,1.0
BEN__TLS,BEN,TLS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13766.0,8.0
BEN__TON,BEN,TON,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18354.0,8.0
BEN__TTO,BEN,TTO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7040.0,8.0
BEN__TUN,BEN,TUN,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,3459.5,7.0
BEN__TUR,BEN,TUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4653.5,5.0
BEN__TUV,BEN,TUV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,19603.5,11.0
BEN__TWN,BEN,TWN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12580.0,6.0
BEN__TZA,BEN,TZA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4350.0,10.0
BEN__UGA,BEN,UGA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3421.0,8.0
BEN__URY,BEN,URY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7643.5,1.0
BEN__USA,BEN,USA,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,8402.5,11.0
BEN__UZB,BEN,UZB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7612.5,1.0
BEN__VCT,BEN,VCT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7002.5,9.0
BEN__VEN,BEN,VEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7627.5,9.0
BEN__VNM,BEN,VNM,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11434.0,4.0
BEN__VUT,BEN,VUT,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,18046.5,11.0
BEN__WSM,BEN,WSM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18974.5,3.0
BEN__YEM,BEN,YEM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4598.5,145.0
BEN__ZAF,BEN,ZAF,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4655.5,225.0
BEN__ZMB,BEN,ZMB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3649.0,190.0
BEN__ZWE,BEN,ZWE,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4136.5,11.0
BFA__BGD,BFA,BGD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9665.0,0.0
BFA__BHR,BFA,BHR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5814.0,328.0
BFA__BHS,BFA,BHS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7911.5,227.0
BFA__BLZ,BFA,BLZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9200.0,252.0
BFA__BOL,BFA,BOL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7830.0,328.0
BFA__BRA,BFA,BRA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5995.0,640.0
BFA__BRB,BFA,BRB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6153.0,280.0
BFA__BRN,BFA,BRN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12913.5,321.0
BFA__BTN,BFA,BTN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9667.5,327.0
BFA__BWA,BFA,BWA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5106.0,80.0
BFA__CAF,BFA,CAF,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2505.5,247.0
BFA__CAN,BFA,CAN,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,7809.0,580.0
BFA__CHL,BFA,CHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8738.0,318.0
BFA__CHN,BFA,CHN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12417.0,314.0
BFA__CIV,BFA,CIV,1.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,734.5,177.0
BFA__CMR,BFA,CMR,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,1638.0,192.0
BFA__COD,BFA,COD,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,2696.0,144.0
BFA__COG,BFA,COG,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2689.0,144.0
BFA__COL,BFA,COL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7863.5,299.0
BFA__COM,BFA,COM,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,5727.0,216.0
BFA__CPV,BFA,CPV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2258.5,269.0
BFA__CRI,BFA,CRI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8843.5,279.0
BFA__CUB,BFA,CUB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8442.5,233.0
BFA__CYP,BFA,CYP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4481.0,312.0
BFA__DEU,BFA,DEU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4752.5,203.0
BFA__DJI,BFA,DJI,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,5017.0,310.0
BFA__DMA,BFA,DMA,0.0,0.0,0,0.0,0.0,1.0,,0.0,,1948,2021,6323.5,271.0
BFA__DOM,BFA,DOM,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,7201.0,256.0
BFA__DZA,BFA,DZA,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2833.5,187.0
BFA__ECU,BFA,ECU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8650.5,311.0
BFA__EGY,BFA,EGY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4064.0,322.0
BFA__ERI,BFA,ERI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4381.0,0.0
BFA__ESP,BFA,ESP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3261.5,291.0
BFA__ETH,BFA,ETH,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4569.5,301.0
BFA__FJI,BFA,FJI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,19274.0,182.0
BFA__FRA,BFA,FRA,0.0,1.0,1,0.0,1.0,1.0,0.0,0.0,1960.0,1948,2021,4142.5,161.0
BFA__FSM,BFA,FSM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17077.0,306.0
BFA__GAB,BFA,GAB,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,1864.5,137.0
BFA__GBR,BFA,GBR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4416.0,146.0
BFA__GEO,BFA,GEO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5536.0,0.0
BFA__GHA,BFA,GHA,1.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,698.0,140.0
BFA__GIN,BFA,GIN,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,1199.0,320.0
BFA__GMB,BFA,GMB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1508.5,277.0
BFA__GNB,BFA,GNB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1383.0,296.0
BFA__GNQ,BFA,GNQ,0.0,0.0,0,0.0,0.0,1.0,,0.0,,1948,2021,1784.0,160.0
BFA__GRD,BFA,GRD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6395.5,283.0
BFA__GTM,BFA,GTM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9439.0,260.0
BFA__GUY,BFA,GUY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6085.0,300.0
BFA__HND,BFA,HND,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9097.5,265.0
BFA__HTI,BFA,HTI,0.0,0.0,0,1.0,0.0,1.0,,0.0,,1948,2021,7456.5,255.0
BFA__IDN,BFA,IDN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12305.5,295.0
BFA__IND,BFA,IND,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8885.5,1857.0
BFA__IRN,BFA,IRN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6049.5,321.0
BFA__IRQ,BFA,IRQ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5362.0,322.0
BFA__ISR,BFA,ISR,0.0,0.0,0,0.0,1.0,0.0,,0.0,,1948,2021,4462.0,320.0
BFA__ITA,BFA,ITA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3660.0,232.0
BFA__JAM,BFA,JAM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7931.5,255.0
BFA__JOR,BFA,JOR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4559.5,321.0
BFA__JPN,BFA,JPN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13453.0,280.0
BFA__KAZ,BFA,KAZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8146.0,0.0
BFA__KEN,BFA,KEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4626.5,255.0
BFA__KGZ,BFA,KGZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7958.0,0.0
BFA__KHM,BFA,KHM,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11650.5,325.0
BFA__KIR,BFA,KIR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18484.0,212.0
BFA__KNA,BFA,KNA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6451.5,263.0
BFA__KOR,BFA,KOR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12460.0,296.0
BFA__KWT,BFA,KWT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5603.5,327.0
BFA__LAO,BFA,LAO,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11215.5,327.0
BFA__LBN,BFA,LBN,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,4599.5,317.0
BFA__LBR,BFA,LBR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1057.0,322.0
BFA__LBY,BFA,LBY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2859.0,272.0
BFA__LCA,BFA,LCA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6292.0,276.0
BFA__LKA,BFA,LKA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9079.0,312.0
BFA__LSO,BFA,LSO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5599.5,65.0
BFA__MAR,BFA,MAR,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2468.0,74.0
BFA__MDG,BFA,MDG,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,6495.0,190.0
BFA__MDV,BFA,MDV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8447.0,304.0
BFA__MEX,BFA,MEX,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10225.5,237.0
BFA__MHL,BFA,MHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17824.0,212.0
BFA__MLI,BFA,MLI,1.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,569.0,268.0
BFA__MMR,BFA,MMR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10588.0,326.0
BFA__MNG,BFA,MNG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10472.0,292.0
BFA__MOZ,BFA,MOZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5673.5,115.0
BFA__MRT,BFA,MRT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,1573.0,204.0
BFA__MUS,BFA,MUS,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,7500.5,205.0
BFA__MWI,BFA,MWI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5061.5,393.0
BFA__MYS,BFA,MYS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11673.0,592.0
BFA__NAM,BFA,NAM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4383.0,36.0
BFA__NER,BFA,NER,1.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,579.5,327.0
BFA__NGA,BFA,NGA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,902.0,182.0
BFA__NIC,BFA,NIC,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9033.5,271.0
BFA__NLD,BFA,NLD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4532.0,222.0
BFA__NPL,BFA,NPL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9243.5,327.0
BFA__NRU,BFA,NRU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18341.0,298.0
BFA__NZL,BFA,NZL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17211.0,108.0
BFA__OMN,BFA,OMN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6609.0,328.0
BFA__PAK,BFA,PAK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7467.0,328.0
BFA__PAN,BFA,PAN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8368.5,285.0
BFA__PER,BFA,PER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8601.5,325.0
BFA__PHL,BFA,PHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13191.0,328.0
BFA__PLW,BFA,PLW,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14863.0,328.0
BFA__PNG,BFA,PNG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,16755.0,304.0
BFA__PRK,BFA,PRK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12278.5,295.0
BFA__PRT,BFA,PRT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3052.0,74.0
BFA__PRY,BFA,PRY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7212.0,322.0
BFA__QAT,BFA,QAT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5894.0,338.0
BFA__RWA,BFA,RWA,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,3953.0,236.0
BFA__SAU,BFA,SAU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4875.0,740.0
BFA__SDN,BFA,SDN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3854.5,319.0
BFA__SEN,BFA,SEN,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,1609.5,263.0
BFA__SGP,BFA,SGP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11659.0,0.0
BFA__SLB,BFA,SLB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18143.0,314.0
BFA__SLE,BFA,SLE,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1187.0,326.0
BFA__SLV,BFA,SLV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9315.5,265.0
BFA__SOM,BFA,SOM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5433.0,280.0
BFA__SSD,BFA,SSD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3735.0,0.0
BFA__STP,BFA,STP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1661.5,97.0
BFA__SUR,BFA,SUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5777.0,304.0
BFA__SWZ,BFA,SWZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5599.5,97.0
BFA__SYC,BFA,SYC,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,6711.0,266.0
BFA__SYR,BFA,SYR,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,4654.0,318.0
BFA__TCD,BFA,TCD,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,1957.5,307.0
BFA__TGO,BFA,TGO,1.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,788.0,72.0
BFA__THA,BFA,THA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11127.5,325.0
BFA__TJK,BFA,TJK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7457.0,0.0
BFA__TKM,BFA,TKM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6545.0,0.0
BFA__TLS,BFA,TLS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14238.0,0.0
BFA__TON,BFA,TON,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18689.5,283.0
BFA__TTO,BFA,TTO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6388.5,287.0
BFA__TUN,BFA,TUN,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,3070.5,239.0
BFA__TUR,BFA,TUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4491.5,289.0
BFA__TUV,BFA,TUV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,19556.0,32.0
BFA__TWN,BFA,TWN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12751.0,328.0
BFA__TZA,BFA,TZA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5104.5,231.0
BFA__UGA,BFA,UGA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4123.5,255.0
BFA__URY,BFA,URY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7621.5,305.0
BFA__USA,BFA,USA,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,7574.5,149.0
BFA__UZB,BFA,UZB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7508.0,0.0
BFA__VCT,BFA,VCT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6326.5,279.0
BFA__VEN,BFA,VEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6973.0,286.0
